Age,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003
20,0.0,0.0,0.0,0.0,0.00621118012422358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00094696969696967,0.0,0.001374570446735356,0.000518672199170213,0.0,0.0,0.0010993037742761877,0.0007047216349541731,0.0,0.00216116085211485,0.0013721185510427165,0.0017006802721087951,0.0010290712631851509,0.0029312288613303782,0.0038103302286197896,0.0017371163867979812,0.001007387508394934,0.0017492711370261894,0.0014150943396225076,0.0011560693641619547,0.0010918354967852889,0.0007346767422334173,0.0008478168715557199,0.0013032954757028485,0.0013534088986634702,0.001498913287866314,0.0016280880583279922,0.0014161570646925126,0.001449975833735967,0.0016919550267438547,0.0011849562081401106,0.0012938541925852428,0.0011045478557364233,0.00047145349111314455,0.0005337840843379056,0.0006833226564168074,0.0005333942926810684,0.0003185502424522255,0.000439091707439468,0.00031532177153501765,0.0002556302563971704,0.0005234887108520658,0.0005332480136511976,0.0003852194269120757,0.0004275449266966575,0.00039887318325736615,0.0004707303425672809,0.0004070402894508999,0.0005383031810809578,0.0003768801178606166,0.000520179496604987,0.0005657570318010821,0.0005158312688769748,0.0006680118727057861,0.0007520648506186959,0.0013733711950319307,0.0016785150078987745,0.0021942166267238687,0.002307919047230765,0.0021749524775798923,0.0021128468012884694,0.002350656086875032,0.002684362338896577,0.0025188130353777983,0.0022774015550538706,0.002219903328378374,0.0020159104127441384,0.0018555328169828297,0.001586631037057342,0.0014302651636336604,0.001130848181369856,0.0009614529375138452,0.001000508522926912,0.001028234654851873,0.0009387883430828408,0.0009895093682715155,0.0012787549204760558,0.0012376183690456749,0.001433719871183213,0.0017376906393235198,0.0018161617900878638,0.0023041474654378184,0.002489565188812538,0.0026387484792926787,0.003728178070339111,0.0036764092206511695,0.01108247531038075,0.019890549815482134,0.025492525716144413,0.030531210964346845,0.03629100474238844,0.04375642423298556,0.05163215871734249,0.0700139815585014,0.11135541047931538,0.14269630875001885,0.16893762671957097,0.2089310077805229,0.2822651099992058,,,,,
21,0.0,0.0,0.0,0.0,0.006249999999999978,0.0,0.0,0.0,0.0021978021978021354,0.0,0.0,0.0,0.0009852216748768192,0.0018957345971565326,0.0,0.0020646937370957423,0.0015568240788791457,0.0005473453749316752,0.0,0.0018341892883345769,0.0014104372355431185,0.0,0.0037128712871287305,0.001923605386095081,0.0014196479273140422,0.001287664177182503,0.0033921302578018486,0.0046748831279219225,0.0017401392111368417,0.001008403361344576,0.0032126168224299893,0.001889466225791348,0.0016203703703703705,0.001821714840903543,0.0010503098414031424,0.0023334747560457966,0.0021439224459359747,0.0023716754192783327,0.0027020941229452655,0.0025524673851389517,0.0023206343067105886,0.002783155856728114,0.002569569733748863,0.0017021715582607136,0.0017938113508396713,0.0017307692307692963,0.0011791896608650107,0.0012016556144020044,0.0008547373819394768,0.0008767582815537509,0.0006727092479817757,0.0006903043614686083,0.0006308424614325337,0.0006136694878416966,0.000910891990982252,0.0007825143609168999,0.0005928736586232126,0.0007588719024228961,0.0006733670848191998,0.0007908439815884735,0.0007012992888975753,0.0009170639397357984,0.0008157389635316699,0.0009576284124186616,0.001111188762317448,0.0010933117839996198,0.0012473296120183936,0.0024310643399492837,0.0028568201598491018,0.0032242112550688326,0.0036566199396689857,0.0035390330833590467,0.0034360847333820307,0.003552007404836305,0.0036780973451327435,0.0041070393651642615,0.0036521103980800334,0.0036953986002735096,0.0036801160272505818,0.0031065256794598354,0.003070508890251415,0.0024698282436175782,0.0023557791975272885,0.0020468882317513037,0.00182300719875869,0.0018788668860058124,0.001878668948405581,0.0019990160054252997,0.001857167750396721,0.002446870557357943,0.002255780163969427,0.0026620814858778125,0.0029155904178581305,0.0038853613057441964,0.003925266253509895,0.004217289238499119,0.005149724259968608,0.005836700114520074,0.01442482879939687,0.02649043223916643,0.03419326512419997,0.04156854382614178,0.04814464090742084,0.05812867020403083,0.0699995439769122,0.0883694412770808,0.12613469846042583,0.1570679963965335,0.17791668855386877,0.22098635886673648,0.2869528737239547,,,,,,
22,0.0,0.0,0.0,0.0,0.006289308176100607,0.0,0.0,0.0,0.0022026431718063237,0.0,0.0,0.0010277492291880489,0.0009861932938855734,0.002849002849002768,0.0,0.0020689655172413204,0.00207900207900202,0.001095290251916727,0.0016233766233765773,0.0022050716648291903,0.00211864406779655,0.0,0.004968944099378864,0.0022026431718063237,0.002558999147000268,0.0025786487880350988,0.0038574994327206977,0.004910333048676248,0.0020337013364323067,0.0016823687752355507,0.00351596835628481,0.0023663038334120487,0.0023185717597959924,0.0029200632680373914,0.002838818210493137,0.0037210291303423344,0.0035497431106958728,0.004754627271183563,0.003913599759163041,0.0036963321012226974,0.003359824255346702,0.004368401892974126,0.0032339399254549942,0.002480107471323687,0.0023960465232365914,0.0025043344249663316,0.0020306006800151757,0.0016486944122627014,0.0012832028743744192,0.001182754673788665,0.0010274579273694016,0.0012559658377291282,0.0009755537702284464,0.0012025073557630106,0.0013447906457274613,0.0012280857880217462,0.0012457732692649937,0.0012841579099984307,0.0012103818317943825,0.0013872955739935113,0.001222475437299166,0.0017046820476581152,0.0014887384142534697,0.0015281173594130766,0.0018820269920451634,0.0020054657439258924,0.0034637650159733634,0.004366549824737154,0.004903822449645945,0.005053712229454315,0.005304702357857419,0.005204390613171931,0.005201217331136373,0.0054050602045911085,0.0053015793710271845,0.00575789962565259,0.005403990155521848,0.0055056242146538144,0.00532270442898531,0.004468709127660489,0.0041574620293334955,0.003733643730487203,0.003518399576847548,0.003335284588262521,0.0031727289716451854,0.0032340856037582034,0.003206874869000088,0.003295434357790016,0.0033261511744896236,0.0039008436602155057,0.003970752868737771,0.004612005215854064,0.00524174857801331,0.006296076394042787,0.0064219380074477805,0.007291571885882617,0.007991227350634018,0.017874118926696506,0.0316772271589514,0.042775540862760156,0.052435334040491687,0.06245737585187838,0.07283076103442847,0.0874607698134987,0.10855585754714348,0.1425724411090265,0.17266273220235642,0.19541198783755312,0.23073482428115014,0.2988617995689655,,,,,,,
23,0.0,0.0,0.0,0.0,0.006329113924050767,0.0,0.0,0.0,0.0022075055187637345,0.0,0.0,0.0020576131687242215,0.001974333662389084,0.0038095238095238906,0.0,0.0020732550103663536,0.0020833333333332743,0.0010964912280701444,0.002439024390243995,0.002946593001841537,0.003184713375796158,0.0003299241174530421,0.007178526841448172,0.0024834437086091463,0.003990877993158495,0.002843846949327789,0.004328018223234547,0.004934563398412431,0.003493449781659405,0.002696326255476836,0.004116436342252279,0.0033206831119544588,0.0030211480362536446,0.00500305064063456,0.004955714888232861,0.0061893074378402664,0.005718571294647085,0.006739464255246641,0.0055156781261806506,0.005279680365296739,0.005380875202593105,0.0060938452163314775,0.004344239758042318,0.0036776131772506666,0.003052289216912707,0.003041714947856315,0.0023186485591255384,0.0023655434054898053,0.0020985909460790615,0.00183353069253977,0.0017023691303730542,0.0019806338028169014,0.0019242920328565423,0.0017418925149854918,0.0020313141918107745,0.002049326395323988,0.0019155381325731656,0.00228127419533245,0.0019489524380646539,0.0021550764517824393,0.0022741696636344403,0.0025686868318312572,0.0023635464189524194,0.0028104738848540754,0.003273471562153928,0.004700176426912207,0.006169206588795698,0.006873612703777518,0.006950070638964563,0.006881099912241141,0.007129839818396881,0.007305241130029442,0.007356321839080438,0.007500802615065773,0.00708226364549627,0.007873616911110942,0.007649864692689155,0.007291825239762503,0.0070187664891233105,0.0058274362266479375,0.005622418529278042,0.0051486677822113166,0.005090071516926655,0.004980968511537254,0.004963847002731212,0.005253721906314896,0.005042370208381612,0.0050174228448699055,0.00522252183733211,0.005988820257436697,0.006203789887778642,0.0075567082820468525,0.007965021839575996,0.009340055185577243,0.009942794307131226,0.010919786853759878,0.0213162269668985,0.03643807663463378,0.048925422523775845,0.061594682263414115,0.07422681411554906,0.08800222868816933,0.1040457343887423,0.1248921128746401,0.15899071971334047,0.18671166133408543,0.21072373356497015,0.24652024246052534,0.3024891325414625,,,,,,,,
24,0.0,0.0,0.0,0.0,0.0063694267515923345,0.0,0.0,0.0,0.0022123893805309105,0.0,0.0,0.002061855670103239,0.00296735905044502,0.004780114722753211,0.0,0.0020775623268697472,0.0020876826722337613,0.001097694840834217,0.0024449877750610553,0.0036941263391208397,0.0028399006034789385,0.0009900990099008964,0.007544797233574384,0.0033195020746889224,0.005724098454493482,0.0028519574799066335,0.00457561198810346,0.0047434238896075405,0.003505696757230516,0.004731328151402501,0.004133451431945675,0.004283674440742666,0.003962703962703989,0.00723571253372589,0.006569884497191928,0.00880489638140222,0.00735432773901563,0.008417074637121017,0.007217748062604399,0.007602926409410398,0.007300221613870421,0.007296137339055794,0.005578261349828661,0.004886924876527046,0.00436659305360374,0.004116422102765179,0.0028931891481692494,0.0033554044380816237,0.0029613733905578814,0.003176304006735243,0.002984226232769646,0.0029610962356276865,0.00258985352939489,0.00259173723376959,0.002927387078330537,0.0033570829092336827,0.00291601577028937,0.003325804082424461,0.003279632480879174,0.0035608785285271886,0.0036727121275225956,0.0038263719701792,0.0037741046831955673,0.004478736466123476,0.006427792819719349,0.007959592917810088,0.009015159959870796,0.00944657519446838,0.009250706276590723,0.008957202246664383,0.009737875958008629,0.009620359901113339,0.009869241457939971,0.009757101687937423,0.009757687832680386,0.010364016950017868,0.009862853807995427,0.009037330102794481,0.008647483456988205,0.00750844700287822,0.007298798604831363,0.006777670511659348,0.007107300226271218,0.007028397287477955,0.007078259082267037,0.007368130535506604,0.007202454921254881,0.00715206993533125,0.007256315682167829,0.008326913229412293,0.00974150765845965,0.010608563923795455,0.011330114135206225,0.012963133601950064,0.01379857054439706,0.025050336559927857,0.040150302383493486,0.05412890117697107,0.06795749138245304,0.08331955855899653,0.09953569203871505,0.11938702779757662,0.1414678839043224,0.17271858036635226,0.2034552351764991,0.22722054814177076,0.26351509087877273,0.31781502172563625,,,,,,,,,
25,0.0,0.0,0.0,0.0,0.0064102564102563875,0.0,0.0,0.002857142857142918,0.0044345898004435535,0.0,0.0,0.0020661157024792804,0.0029761904761903915,0.004803073967339151,0.0007892659826361259,0.004163775156141588,0.0020920502092051695,0.0016483516483517108,0.00326797385620922,0.004820170559881287,0.004627981488073987,0.0013214403700033974,0.007918910357934713,0.004995836802664415,0.006044905008635579,0.0028601144045761534,0.005745805561939758,0.007582322357019064,0.006449721489299259,0.006112054329371778,0.005632967684553709,0.006453154875716882,0.005850690381464986,0.009264978381716969,0.012693333333333334,0.011699707507312414,0.00997340425531915,0.011000433087916827,0.009183439197979626,0.009757155247181348,0.009192383453709783,0.00877030449014882,0.007220216606498321,0.006321508803092814,0.004990673993043211,0.005203267846722405,0.0036626551871759504,0.00462360281905106,0.003960225560673297,0.005067567567567637,0.0045253705815279845,0.003728160247701552,0.003548656992008283,0.00347320486763221,0.004312223318118115,0.004694246860050542,0.004297288828541133,0.004838507848671546,0.004847723704866539,0.0050782789381291875,0.004818727673481741,0.005611045828437212,0.005772474628764182,0.007869546327311511,0.010234921893248155,0.011010693342531908,0.011332799032634499,0.011847549711309682,0.011766627421890418,0.011618559974060914,0.012461140233353735,0.0118423344104957,0.012246611490944007,0.01242494253761033,0.012442173974740943,0.012501719631311005,0.011815073998263908,0.010858071338302445,0.01042198680185081,0.009355692850838482,0.009099235724260142,0.008797947813539693,0.009182806945157471,0.009373012727758647,0.009625709960798583,0.00979458748988961,0.009592050476409493,0.009463452039964832,0.009759808817900935,0.012104464975204818,0.0134555156014383,0.014366555339666768,0.015544869660197455,0.01714765826893932,0.028228285025296642,0.044151130889373696,0.057354378714946856,0.07291811184094077,0.08964165123624875,0.10907335907335908,0.13240748276383246,0.15609643290744063,0.18809647223831455,0.21652317941064042,0.24614374024938127,0.282951134218426,0.3395747956619195,,,,,,,,,,
26,0.0,0.0,0.0,0.014285714285714235,0.006451612903225784,0.0,0.0,0.0028653295128939016,0.004454342984409784,0.0,0.0,0.002070393374741142,0.0029850746268657844,0.004826254826254881,0.0007898894154818101,0.0034843205574913287,0.0031446540880502253,0.0016510731975782696,0.004098360655737589,0.0059612518628911855,0.00536480686695285,0.0023155805491233876,0.007982120051085659,0.005020920502092019,0.006371271358239146,0.00391134289439389,0.0099398982894128,0.00960488976206076,0.007376807317792943,0.008882815169115155,0.00983899821109125,0.009622323791195682,0.00776836158192101,0.016832917705735802,0.015665514261019756,0.014359311629946166,0.01333589177779912,0.013575056927658063,0.010658839885687839,0.011969929202247962,0.011530815109344056,0.011340270421833136,0.008727272727272702,0.007308096740273492,0.006282298105177852,0.006696974140880983,0.004583213978802657,0.006088211418778729,0.005747871558840054,0.0067139990739311095,0.006264094211976948,0.004947198173342098,0.004632578609068325,0.005395776320545304,0.0061507982215670606,0.006210509261759513,0.00557462049122594,0.006356968215158924,0.006436224586377943,0.006679569698879237,0.006644467526119797,0.007614700581996487,0.009637247335155093,0.011392932567682932,0.013136911359816978,0.013135315373132245,0.013652847898741351,0.014155726791713594,0.014041539266727243,0.013907968206453049,0.014666561293976706,0.013759701307432625,0.01486964018992331,0.014902663595523186,0.014840530396648031,0.014233057611377137,0.013339044902695366,0.012562578222778398,0.01219250462456687,0.011103757254861993,0.011157749054192579,0.0110091186639438,0.011839104392331922,0.011824795787358287,0.012140371962185316,0.012380291936643445,0.01208361812155833,0.01217229743575727,0.01390021446583864,0.01601525711056703,0.01772260661149545,0.01887289525202466,0.019845028369370066,0.03162103118065099,0.04682136664425498,0.06182538104106022,0.07647772901297974,0.0950270141959986,0.1156159585807827,0.14238091269510547,0.16907099065295322,0.20184512799433674,0.23282822592759506,0.26198164711348587,0.3041685468436367,0.3620198532585239,,,,,,,,,,,
27,0.0,0.0,0.015873015873015817,0.02898550724637689,0.0,0.0,0.0,0.0028735632183908657,0.008948545861297508,0.0,0.0,0.0031120331950208646,0.0029940119760478194,0.005819592628516032,0.0007905138339920724,0.004195804195804216,0.004206098843322907,0.0027563395810364147,0.0053497942386832205,0.006371814092953566,0.006472491909385073,0.0023209549071618036,0.007402639201802364,0.0042052144659376995,0.0075779656076945656,0.005759162303664862,0.011907541442913925,0.01057967820145458,0.01129607609988101,0.012409513960703264,0.012044564890093363,0.00971581248481896,0.016844602609727113,0.019784400760938434,0.01821973438700477,0.016236654804270487,0.015266433294437895,0.016869395365355568,0.013506128503396084,0.01381399128314992,0.013944757307588984,0.013171992185038244,0.010497206388622332,0.008474127429691152,0.007749566636076295,0.008070866141732172,0.006810551558752976,0.008348836154090456,0.007563244371033584,0.007924792168440734,0.007816439737771054,0.006437836631927903,0.006719413578451336,0.007579493835171896,0.00771869639794166,0.008024490091656638,0.00729366024201688,0.007859955005624322,0.0081799591002045,0.008328575442030726,0.00858794765734314,0.010583113161909805,0.012974703540661794,0.013774773873655081,0.015507471122769921,0.015204529550225995,0.015636940379208524,0.01619934642809662,0.015638423445761346,0.015199190485431485,0.015894128262540545,0.015182702044436232,0.01653014810568947,0.01663604007301556,0.01579920770590597,0.01473298669791493,0.014057957474403896,0.01338783529001701,0.013222422248432609,0.012793517264812936,0.01280073555703121,0.013068721953613048,0.013965522310534467,0.014089347079037886,0.01465668102213269,0.01485734962802781,0.014850882002280035,0.016120853386439572,0.0175520778562756,0.020094851143047147,0.02229629254503692,0.0233562652197665,0.033927240265417484,0.05088856590011321,0.06366973413709412,0.08095086674568083,0.09750944601138839,0.12044111944894285,0.14894506724389217,0.1783185717855457,0.2118101474050898,0.2458133058670939,0.2797351706582795,0.3219119869050618,0.3853172029785997,,,,,,,,,,,,
28,0.0,0.0,0.016129032258064658,,0.0,0.0,0.0,0.0028818443804033765,0.009029345372460465,0.0015037593984961978,0.0013227513227512852,0.0041623309053068535,0.0030030030030031166,0.004878048780487667,0.000791139240506464,0.0035112359550560804,0.0036958817317845833,0.002211166390271025,0.005792304509722797,0.006035458317615972,0.005790807093738669,0.0023263542705217683,0.006160830090791199,0.0061936936936937415,0.01262848751835541,0.007898894154818205,0.011814744801512234,0.013588772555134875,0.015634395670475077,0.015706806282722554,0.014629686071319788,0.02011282805984804,0.019546332046332018,0.022124466295769092,0.02235885969815547,0.018087271082975382,0.016786807544188913,0.017971642734579688,0.014878125989237118,0.01595505617977523,0.015433777536034872,0.014688976880827606,0.012319625848400264,0.010255862400512841,0.00971123214469222,0.009624925580472338,0.008885454896658275,0.009974834134065493,0.009766993693062448,0.009789333542172467,0.009475403884552534,0.008404170008019275,0.008111986411690605,0.00870975335443201,0.009156952977177696,0.009714588316929312,0.009259962049335836,0.009481158146851557,0.009976307869629204,0.010500438660622882,0.011601485858750387,0.013411762935994963,0.015065832995454592,0.015437778003158603,0.016870556021728624,0.016702555268446613,0.017130385744940975,0.016707920792079157,0.016717044857876864,0.015736394282537296,0.017135638460441208,0.016686940100403926,0.017917238526763097,0.017637636891901894,0.01644407296094086,0.015485205084836995,0.0150722117244416,0.014099434737923928,0.014537200134205595,0.01451860195875968,0.014518999917211764,0.015085369832367444,0.01594243231423685,0.016038235841804405,0.01669097318528725,0.017525755164150877,0.018802588282060845,0.019355564197594426,0.021684976694853423,0.02439929673764409,0.027000301363670542,0.03698384030868847,0.052604253494962984,0.06733840661405494,0.08205999990087574,0.10237161609595494,0.12314623172766785,0.153679092382496,0.18247637214948403,0.21649292942945486,0.2524016573737788,0.28834991970258345,0.3392065245093875,0.39779031172388174,,,,,,,,,,,,,
29,0.0,0.0,0.01639344262295076,,0.0,0.0,0.0,0.0028901734104046857,0.009111617312072861,0.0030120481927711482,0.0013245033112583723,0.003134796238244633,0.003012048192770999,0.003921568627451064,0.0007917656373713156,0.0035236081747710055,0.0037095919448860626,0.0033240997229915955,0.004577611319184305,0.006072106261859561,0.005096468875136513,0.0023317788141239176,0.005220228384991825,0.011331444759206815,0.014277215942891086,0.007696390658174248,0.015303682448589137,0.019873532068653995,0.02076970067196092,0.019858156028368795,0.02443550881534177,0.022528160200250173,0.0219049963081468,0.02527123577666064,0.02378502001143498,0.02037761915726451,0.017776438686351266,0.01876034577892218,0.016388174807197925,0.018116769429854608,0.016918721082798148,0.01568576613948659,0.014205693826875221,0.01203518808354464,0.012245109739013152,0.011521891594028746,0.010329370493081249,0.011739150529186095,0.011411384846742388,0.011744701043973337,0.011985046180911906,0.010481027399475831,0.009565987599645597,0.01010554089709772,0.010656104863615982,0.011211299810071762,0.010480349344978221,0.01111715217764551,0.011771401961037953,0.01450935118910189,0.013667783418201135,0.015149435803598768,0.016343480301881316,0.016952769173037337,0.01813335729152629,0.01808121582854609,0.017369338757991685,0.0170569215077797,0.017037336373738953,0.016431303850416478,0.018229058695081433,0.017858607397687173,0.01858233146999515,0.018049104180491042,0.017074596640529436,0.01618405876282395,0.01575560699268249,0.015240360078617888,0.015629405412306712,0.015981372704662152,0.016428818952209937,0.016741329631732887,0.01794299450549447,0.018032007298207545,0.018780453406004483,0.021127450107706874,0.021940328069575223,0.02297224982799487,0.02571651655833339,0.028904106846078446,0.04076773425476934,0.05474637591986421,0.06929578031281894,0.0848271172781989,0.10279682522541973,0.12789964258182082,0.15686973363012183,0.18640315599984678,0.2176822046631666,0.2537681940700808,0.2912937570134384,0.3408258999964462,0.4125633179913091,,,,,,,,,,,,,,
30,0.0,0.0,0.016666666666666607,,0.0,0.0,0.0,0.002898550724637599,0.009195402298850656,0.0030211480362536906,0.002652519893899129,0.0020964360587001503,0.0020140986908357937,0.003937007874015636,0.0007923930269413404,0.003536067892503576,0.003723404255319149,0.003335186214563552,0.003762541806020043,0.006491027109583853,0.005122575923893157,0.0030050083472453904,0.01115119711380775,0.012607449856733509,0.013880506940253555,0.011500401176785177,0.020641087906750986,0.02534562211981559,0.022769806612601407,0.028943560057887018,0.026315789473684157,0.02458386683738808,0.026170105686965133,0.026333650061083055,0.02401311936277394,0.020331413797156004,0.01809815950920241,0.01949390815370186,0.01698791244691281,0.01930382200170561,0.017842090474852565,0.01619913077834857,0.01564056001405901,0.013984485960887263,0.014760729106476767,0.01388607338333662,0.011914139424970415,0.014029836786232139,0.012706366605520965,0.01328478252170785,0.013169121193011108,0.011442021641766647,0.010820962260776302,0.011887944131993424,0.012581913499344713,0.012457341066333493,0.011907526981620009,0.012471967011502725,0.01719985339546578,0.01624119058329578,0.015137895649545501,0.01648177250663827,0.017466703866316314,0.01785888041436206,0.018445373025071623,0.0173957001397603,0.016682970478725394,0.016565478161680965,0.017398709412187855,0.01712017563628174,0.01865902756271294,0.018280759622276474,0.018609066555697086,0.01814917073735826,0.01745091546791259,0.016616892092013055,0.016634562861167792,0.016154376292212228,0.01696380802092513,0.01762839472976605,0.018037783792151797,0.01846484567175032,0.01953585000745645,0.019979047449619952,0.02203315173293156,0.023497637959961244,0.02534127415153225,0.02672528461327806,0.030101170969750707,0.04214650239703078,0.05847838151455534,0.07039415100529589,0.08725245519074323,0.10494598328040806,0.12718223998170566,0.16119548912461162,0.18690179938744253,0.21886621912984533,0.25283291719860357,0.2904656639648622,0.34108287634200973,0.4081462112839313,,,,,,,,,,,,,,,
31,0.0714285714285714,0.0,0.016949152542372822,,0.0,0.0,0.0,0.0029069767441861085,0.009280742459396718,0.003030303030303095,0.002659574468085163,0.003151260504201591,0.0010090817356207572,0.002964426877470468,0.0031720856463123602,0.00425833924769342,0.004805125467164946,0.005019520356943748,0.004616030214016065,0.005764796310530427,0.006620080912100141,0.0036838580040187163,0.012935323383084538,0.013058618688334333,0.014687882496939973,0.017586580086580178,0.024795437639474227,0.02647754137115839,0.03415256942227895,0.029806259314456077,0.02865516118528163,0.02677868206878443,0.028940568475452195,0.026767043078209967,0.02604416706673068,0.020033589251439565,0.018327605956471912,0.02074173198241254,0.01777999335327344,0.01968379446640309,0.018666857388070345,0.017871485943774978,0.017019757200666428,0.01578947368421055,0.015888249093623494,0.01485250282660086,0.01390134529147991,0.015415263482426493,0.014637241129288138,0.014315260148424547,0.013495225922862926,0.012731902510003636,0.01289817075008282,0.013271829732135705,0.013779955112580523,0.013313190444717161,0.013320378612173174,0.018138396847024882,0.018872699182227358,0.017662020939116535,0.015839041095890294,0.017340448978306756,0.017866883868991077,0.018275071065486887,0.017121771217712092,0.01606191744340876,0.01578610483454286,0.01641049433527393,0.01730333888693799,0.017447966746054054,0.018368298368298293,0.018124982279055235,0.01813375382617568,0.01801925812308683,0.017155516724912653,0.01709846835371552,0.017296020395036853,0.017478774972680758,0.01825708348451368,0.018946527108697597,0.01928784995922799,0.02016333335149361,0.02098980405320356,0.023104190723027006,0.024591912688516664,0.026484269144988304,0.028668165161875245,0.03109188385262005,0.04363477519485923,0.06013002249561382,0.07328299905154341,0.08777973839733365,0.10716948971982522,0.12972687137990827,0.1601177630535656,0.19056020821191624,0.2187595028594411,0.253022358826011,0.2882783439683068,0.3407114785477203,0.4108545305356934,,,,,,,,,,,,,,,,
32,,0.0,0.01724137931034498,,0.0,0.0,0.002747252747252806,0.0029154518950437937,0.007025761124121813,0.006079027355623079,0.002666666666666591,0.0031612223393046508,0.0010101010101009815,0.003964321110009798,0.0023866348448688254,0.002138275124732655,0.0059012875536480075,0.00448430493273541,0.004215851602023489,0.005025125628140638,0.006293965198074682,0.004369747899159606,0.013104838709677514,0.01558365186709788,0.021118012422360267,0.022032497934453242,0.028476989575387742,0.03302574065080138,0.035029742233972164,0.03149001536098312,0.03117666778411007,0.029403830590774182,0.029536987759446572,0.027216731127345732,0.02193468884781261,0.020198310686742646,0.018563700010607826,0.020107369448511558,0.017171375401793268,0.020724135150391135,0.018876175205888784,0.018401144960131007,0.017677684949751814,0.01671826625386984,0.017445010293639616,0.016484949658302536,0.014451013086756538,0.017294537045958163,0.0163723325974981,0.013906031432568071,0.01413710322752734,0.013566021303677959,0.014410013738360582,0.014817244867273597,0.01522047667988063,0.014698564593301504,0.018884406467393058,0.019338953965530266,0.02066110092988539,0.018571137639768472,0.016594581729546188,0.017310018343332748,0.017765840891107134,0.01668232170720158,0.015025173686581817,0.014670941846785485,0.015835579514824828,0.016334324906231722,0.017136644593289792,0.01703514675218112,0.017725625438391342,0.01793977721467813,0.017793882467256446,0.017735798678326,0.01727717774349013,0.017759789589265013,0.018481054836252876,0.01866237751388831,0.019290966004222095,0.020473073639452857,0.020443232336670406,0.02162913539060316,0.024182747425828443,0.025307504503528016,0.026898549597542447,0.029940549356469483,0.032975687540411386,0.04454585526486367,0.06126525715669338,0.07552063948328291,0.09014530799165049,0.10679480487580204,0.13159394927680335,0.16211423242143352,0.188500500763459,0.22167317631277866,0.2534592300544938,0.2889322769593209,0.33739828762030205,0.409889736541372,,,,,,,,,,,,,,,,,
33,,0.015873015873015817,0.017543859649122747,,0.0,0.0,0.0027548209366390405,0.005847953216374249,0.007075471698113124,,0.0026737967914439074,0.003171247357293779,0.0010111223458038137,0.004975124378109509,0.0023923444976075878,0.002857142857142918,0.004856988667026413,0.004504504504504488,0.0038103302286197896,0.0062160062160061934,0.00558867362146057,0.004051316677920343,0.017364657814095998,0.02060931899641572,0.02760152284263963,0.02393691917769636,0.034807641978539645,0.03239578101456557,0.03801369863013706,0.03330689928628073,0.028719723183390947,0.02779321845469704,0.030435974773786626,0.0214990428508319,0.021796648607786375,0.019740129935032373,0.017617812364894198,0.019025799382408563,0.01721318529993981,0.02075098814229249,0.018645075025999127,0.018329514684440662,0.01793417971157396,0.018204717197160575,0.018306131451257045,0.01760992945419832,0.016252243014611614,0.018236188048433813,0.01701888909668973,0.0151034712950601,0.01461038961038961,0.014295901388841665,0.015364123532509426,0.01534533951216805,0.01575390120266373,0.020162386853657517,0.020801968497563748,0.021181089182732378,0.021443521894016052,0.019149819173534012,0.016574170665553754,0.01708509944571248,0.015592926249254577,0.015015394331728141,0.013577274915743688,0.014639666003355574,0.015779877869159062,0.016226584373598186,0.017071868932602253,0.01669474651554608,0.01740579300495393,0.018142523192731363,0.017333058532563943,0.018429797557643963,0.01752923693222196,0.01910128425102681,0.01974441979170453,0.01965661943343375,0.020766718435958443,0.02160166797689444,0.021911110608101143,0.02451125255739947,0.025863583459604277,0.028072275119946602,0.03018451364122235,0.033980702195532106,0.04634163507847607,0.06228120166083202,0.0760266142978574,0.09194683249510693,0.10921939842265486,0.13110674165028133,0.16389325679739866,0.1900228516497879,0.22031926516408376,0.2556232813351411,0.2879440258342304,0.33710032450586613,0.4044183660382199,,,,,,,,,,,,,,,,,,
